u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,ref,junction,bridge,tunnel,maxspeed,access
5602516424,5602514912,0,136432606,residential,,,False,False,100.3002249768017,"LINESTRING (539475.5591129821 726115.7754223589, 539575.2956106106 726104.5155808061)",,,,,,
5602516424,1496513394,0,136432606,residential,,,False,True,60.81138174901092,"LINESTRING (539475.5591129821 726115.7754223589, 539415.0826659088 726122.5420154157)",,,,,,
5602516424,5602516427,0,586366520,residential,,,False,True,74.01517739947599,"LINESTRING (539475.5591129821 726115.7754223589, 539475.930570554 726137.4760112006, 539475.9106916437 726165.3558837381, 539475.7719724282 726189.3554813411)",,,,,,
1496521789,1496513267,0,133875227,secondary,,Apapa-Oworonshoki Expressway,True,False,308.18986137834065,"LINESTRING (540217.6970505654 724965.2410406324, 539909.2994361935 724960.7400830565)",,,,,,
1496521789,1496521835,0,136433574,residential,,,False,True,99.19204458607464,"LINESTRING (540217.6970505654 724965.2410406324, 540217.1082202564 725014.964551262, 540216.9200456805 725030.5294003434, 540216.5310531957 725063.8479157069)",,,,,,
1496521835,1496521818,0,136433554,residential,,,False,False,202.82389675261615,"LINESTRING (540216.5310531957 725063.8479157069, 540013.5558831795 725062.1313055648)",,,,,,
1496521835,1496521789,0,136433574,residential,,,False,False,99.19204458607464,"LINESTRING (540216.5310531957 725063.8479157069, 540216.9200456805 725030.5294003434, 540217.1082202564 725014.964551262, 540217.6970505654 724965.2410406324)",,,,,,
1496521835,1496521791,0,136433574,residential,,,False,True,86.50669215737366,"LINESTRING (540216.5310531957 725063.8479157069, 540216.0890139894 725078.8487923654, 540215.517918819 725149.8415176417)",,,,,,
1496521790,6852884084,0,136433567,residential,,,False,False,21.82805862213889,"LINESTRING (541029.096996002 728154.4730428963, 541011.5545518557 728167.4050614873)",,,,,,
1496521790,1496521808,0,136433567,residential,,,False,True,163.99503430279515,"LINESTRING (541029.096996002 728154.4730428963, 541166.077076904 728064.6671301312)",,,,,,
1496521790,6852884082,0,731796701,residential,,,False,True,78.51576988995403,"LINESTRING (541029.096996002 728154.4730428963, 541011.0744452404 728129.1554474512, 540984.2512227958 728090.3777582154)",,,,,,
6852884084,1496521790,0,136433567,residential,,,False,True,21.82805862213889,"LINESTRING (541011.5545518557 728167.4050614873, 541029.096996002 728154.4730428963)",,,,,,
1496521808,1496521790,0,136433567,residential,,,False,False,163.99503430279515,"LINESTRING (541166.077076904 728064.6671301312, 541029.096996002 728154.4730428963)",,,,,,
1496521808,1496521887,0,136433581,residential,,Ademola Alabi Street,False,False,85.72043704439373,"LINESTRING (541166.077076904 728064.6671301312, 541212.4425490126 728136.36934126)",,,,,,
1496521808,13504001799,0,136433581,residential,,Ademola Alabi Street,False,True,103.36230668451572,"LINESTRING (541166.077076904 728064.6671301312, 541109.2752639527 727978.78507235)",,,,,,
6852884082,1496521790,0,731796701,residential,,,False,False,78.51576988995403,"LINESTRING (540984.2512227958 728090.3777582154, 541011.0744452404 728129.1554474512, 541029.096996002 728154.4730428963)",,,,,,
1496521791,1496521810,0,136433557,residential,,,False,True,201.7930762391651,"LINESTRING (540215.517918819 725149.8415176417, 540168.2235838748 725149.254498158, 540117.0709694615 725148.6205084145, 540013.5828399821 725147.3297076098)",,,,,,
1496521791,1496521835,0,136433574,residential,,,False,False,86.50669215737366,"LINESTRING (540215.517918819 725149.8415176417, 540216.0890139894 725078.8487923654, 540216.5310531957 725063.8479157069)",,,,,,
1496521791,5231558357,0,136433574,residential,,,False,True,132.92732224414283,"LINESTRING (540215.517918819 725149.8415176417, 540212.7393223718 725261.6354600603, 540212.2381487957 725281.9535949954)",,,,,,
1496521810,1496521879,0,136433560,residential,,,False,False,148.94605060285855,"LINESTRING (540013.5828399821 725147.3297076098, 540013.210630922 725295.4068208914)",,,,,,
1496521810,6810673610,0,136433560,residential,,,False,True,39.98577652175946,"LINESTRING (540013.5828399821 725147.3297076098, 540013.5673081913 725107.5770836708)",,,,,,
1496521810,1496521791,0,136433557,residential,,,False,False,201.7930762391651,"LINESTRING (540013.5828399821 725147.3297076098, 540117.0709694615 725148.6205084145, 540168.2235838748 725149.254498158, 540215.517918819 725149.8415176417)",,,,,,
5231558357,1496521791,0,136433574,residential,,,False,False,132.92732224414283,"LINESTRING (540212.2381487957 725281.9535949954, 540212.7393223718 725261.6354600603, 540215.517918819 725149.8415176417)",,,,,,
1496521792,1496521858,0,136433544,residential,,Araromi Street,False,False,139.05619889170063,"LINESTRING (540228.4518023517 726323.2499326589, 540217.3621996653 726325.0769512916, 540201.9180032583 726325.3642083148, 540190.01302153 726323.476266945, 540178.9718538554 726319.4996203119, 540162.4500557578 726311.7935712773, 540142.52607023 726300.2380308657, 540129.11016239 726293.3412366617, 540115.2604502741 726290.1032309948, 540097.2745720914 726289.0068406857)",,,,,,
1496521792,1496521894,0,136433544,residential,,Araromi Street,False,True,92.18135731984806,"LINESTRING (540228.4518023517 726323.2499326589, 540259.2013781387 726315.9430347928, 540291.8859447609 726308.1732653573, 540318.2015786433 726302.0460231716)",,,,,,
1496521792,1496521925,0,136433550,residential,,,False,True,65.79008912270265,"LINESTRING (540228.4518023517 726323.2499326589, 540234.2327739873 726354.8373629227, 540239.8801767527 726387.6628218964)",,,,,,
1496521894,1496521792,0,136433544,residential,,Araromi Street,False,False,92.18135731984806,"LINESTRING (540318.2015786433 726302.0460231716, 540291.8859447609 726308.1732653573, 540259.2013781387 726315.9430347928, 540228.4518023517 726323.2499326589)",,,,,,
1496521894,5602623326,0,"[136433544, 8064880]",residential,,"['Araromi Street', 'Aina Eleko Lane']",False,True,67.34318032584908,"LINESTRING (540318.2015786433 726302.0460231716, 540338.726185797 726293.3830501076, 540368.3659289178 726276.8889600813, 540371.0094316645 726275.0668651077, 540372.7904581877 726273.4873442523, 540372.9141365627 726270.6463806763, 540372.4627714951 726268.0482007496)",,,,,,
1496521894,1496521892,0,136433565,residential,,,False,False,110.57886264152609,"LINESTRING (540318.2015786433 726302.0460231716, 540329.3221855222 726318.3708374205, 540337.6149834179 726331.5319539029, 540344.1057957833 726344.6917584204, 540346.7528312773 726353.1836851978, 540347.4130830723 726357.3738917364, 540347.1667280901 726361.6850389234, 540346.0249183401 726365.9844786806, 540345.6683993058 726369.76492074, 540346.4937440162 726374.9612238959, 540349.5383578393 726384.0061750365, 540355.0301076769 726402.7810328467)",,,,,,
1496521925,1496521792,0,136433550,residential,,,False,False,65.79008912270265,"LINESTRING (540239.8801767527 726387.6628218964, 540234.2327739873 726354.8373629227, 540228.4518023517 726323.2499326589)",,,,,,
1496521925,1496521809,0,136433569,residential,,,False,False,83.1620287765336,"LINESTRING (540239.8801767527 726387.6628218964, 540247.1480761729 726396.4013061543, 540254.4175492049 726402.9730747653, 540259.7892607257 726404.436200247, 540264.0010724148 726404.6824672532, 540268.578578715 726403.7240401745, 540273.2679392429 726400.974836153, 540277.968089852 726398.5904449105, 540282.3023849804 726397.6318419297, 540287.2861704798 726400.4654685011, 540304.4731973703 726420.6527799171)",,,,,,
1496521925,5602623350,0,136433569,residential,,,False,True,62.32602582939903,"LINESTRING (540239.8801767527 726387.6628218964, 540216.6965017634 726389.2267905225, 540190.8371355518 726391.2862864133, 540177.6823167289 726390.2597045132)",,,,,,
1496521852,1496521793,0,136433555,residential,,,False,False,61.271306463364596,"LINESTRING (540472.7624295313 726015.7098305508, 540533.4156172327 726024.6642703126)",,,,,,
1496521852,1496521883,0,136433555,residential,,,False,True,84.09927494164626,"LINESTRING (540472.7624295313 726015.7098305508, 540389.7481259932 726001.9303569689)",,,,,,
1496521852,1496521860,0,136433573,residential,,,False,False,195.2583440453244,"LINESTRING (540472.7624295313 726015.7098305508, 540465.6021478055 725874.790544495, 540462.9101977532 725821.8366448426)",,,,,,
1496521795,1496521834,0,136433580,residential,,,False,True,51.89817367150174,"LINESTRING (540443.7200485066 725668.0851577993, 540391.8057839811 725666.4996287544)",,,,,,
1496521834,12841693721,0,8064832,residential,,Iya Oloye Crescent,False,False,2.671446980790293,"LINESTRING (540391.8057839811 725666.4996287544, 540391.6822420615 725669.1526623078)",,,,,,
1496521834,5602623354,0,8064832,residential,,Iya Oloye Crescent,False,True,58.48463726868017,"LINESTRING (540391.8057839811 725666.4996287544, 540394.0260277654 725608.3978406442)",,,,,,
1496521834,1496521795,0,136433580,residential,,,False,False,51.89817367150174,"LINESTRING (540391.8057839811 725666.4996287544, 540443.7200485066 725668.0851577993)",,,,,,
1496521796,1496521805,0,136433553,residential,,,False,True,63.633445975926314,"LINESTRING (541246.1841100022 728310.660854383, 541293.4002433572 728353.1130498013)",,,,,,
1496521796,1496521923,0,136433577,residential,,,False,False,113.45899110293284,"LINESTRING (541246.1841100022 728310.660854383, 541177.0363952483 728400.1302004119)",,,,,,
1496521796,6948804107,0,136433553,residential,,,False,False,127.82366406861605,"LINESTRING (541246.1841100022 728310.660854383, 541232.8596181873 728300.6132302894, 541217.0240984415 728292.7083468443, 541204.7217368934 728290.6319330952, 541199.5800125296 728292.341573976, 541194.9007882918 728296.4614853673, 541153.8021914271 728351.914373731)",,,,,,
1496521805,1496521796,0,136433553,residential,,,False,False,63.633445975926314,"LINESTRING (541293.4002433572 728353.1130498013, 541246.1841100022 728310.660854383)",,,,,,
1496521805,1496521801,0,136433584,residential,,,False,True,15.359727082349691,"LINESTRING (541293.4002433572 728353.1130498013, 541283.2876311075 728364.6134306276)",,,,,,
1496521805,1496521825,0,136433584,residential,,,False,False,149.91301106082759,"LINESTRING (541293.4002433572 728353.1130498013, 541318.224672079 728329.5408911366, 541325.1388182446 728322.9353548008, 541352.4192856548 728296.8777407674, 541359.9853539462 728290.692775508, 541369.0315391951 728286.1339618077, 541389.0566099492 728279.5272053871, 541413.8275974238 728268.347368921)",,,,,,
1496521923,1496521796,0,136433577,residential,,,False,True,113.45899110293284,"LINESTRING (541177.0363952483 728400.1302004119, 541246.1841100022 728310.660854383)",,,,,,
6948804107,1496521796,0,136433553,residential,,,False,True,127.82366406861605,"LINESTRING (541153.8021914271 728351.914373731, 541194.9007882918 728296.4614853673, 541199.5800125296 728292.341573976, 541204.7217368934 728290.6319330952, 541217.0240984415 728292.7083468443, 541232.8596181873 728300.6132302894, 541246.1841100022 728310.660854383)",,,,,,
1496521801,1496521876,0,136433578,residential,,,False,False,56.536061368323146,"LINESTRING (541283.2876311075 728364.6134306276, 541327.2478422468 728399.999269352)",,,,,,
1496521801,1496521805,0,136433584,residential,,,False,False,15.359727082349691,"LINESTRING (541283.2876311075 728364.6134306276, 541293.4002433572 728353.1130498013)",,,,,,
1496521801,1496521803,0,136433584,residential,,,False,True,95.15375314014608,"LINESTRING (541283.2876311075 728364.6134306276, 541224.0343271971 728438.668811798)",,,,,,
1496521876,1496521801,0,136433578,residential,,,False,True,56.536061368323146,"LINESTRING (541327.2478422468 728399.999269352, 541283.2876311075 728364.6134306276)",,,,,,
1496521803,1496521801,0,136433584,residential,,,False,False,95.15375314014608,"LINESTRING (541224.0343271971 728438.668811798, 541283.2876311075 728364.6134306276)",,,,,,
1496521846,1496521804,0,136433549,residential,,,False,False,191.2411887349857,"LINESTRING (540100.969547662 725873.3203788439, 539909.5948005174 725870.8606662464)",,,,,,
1496521846,1496521816,0,586384050,residential,,,False,True,141.20668832460714,"LINESTRING (540100.969547662 725873.3203788439, 540104.6198733537 725732.9838706861)",,,,,,
1496521846,1496521816,1,136433549,residential,,,False,True,390.8293930743555,"LINESTRING (540100.969547662 725873.3203788439, 540217.2257983761 725873.6257674586, 540226.9450801151 725871.200796001, 540232.255981913 725865.1356338237, 540233.8139880277 725850.9867741934, 540232.9322855816 725771.1492306902, 540232.3902759616 725741.124325225, 540230.525805319 725735.8056699495, 540225.6847582288 725734.2323898615, 540104.6198733537 725732.9838706861)",,,,,,
1496521846,5602679475,0,586384050,residential,,,False,False,141.09835250239337,"LINESTRING (540100.969547662 725873.3203788439, 540100.9091200756 725910.9725731891, 540100.0609492298 726013.5925506082)",,,,,,
1496521887,1496521865,0,136433551,residential,,,False,True,79.5458785248117,"LINESTRING (541212.4425490126 728136.36934126, 541277.7436609687 728091.1380653965)",,,,,,
1496521887,1496521808,0,136433581,residential,,Ademola Alabi Street,False,True,85.72043704439373,"LINESTRING (541212.4425490126 728136.36934126, 541166.077076904 728064.6671301312)",,,,,,
1496521887,1496521869,0,1357146462,residential,,,False,False,65.32186923666733,"LINESTRING (541212.4425490126 728136.36934126, 541248.5290438592 728190.5201075983)",,,,,,
1496521887,6852884077,0,136433551,residential,,,False,False,111.8758879079964,"LINESTRING (541212.4425490126 728136.36934126, 541141.4363105492 728182.9230012788, 541120.6518190987 728199.8654265465)",,,,,,
13504001799,1496521808,0,136433581,residential,,Ademola Alabi Street,False,False,103.36230668451572,"LINESTRING (541109.2752639527 727978.78507235, 541166.077076904 728064.6671301312)",,,,,,
13504001799,7370322790,0,136433581,residential,,Ademola Alabi Street,False,True,115.21909268158467,"LINESTRING (541109.2752639527 727978.78507235, 541067.1215513138 727921.7446287158, 541045.9835029829 727893.7052551522, 541040.1071962871 727887.1786165545)",,,,,,
13504001799,7370322789,0,"[788309891, 1471643422]",residential,,,False,"[False, True]",143.91992706795315,"LINESTRING (541109.2752639527 727978.78507235, 541164.6980488043 727942.2463560097, 541165.7393992334 727939.295527419, 541165.7430165954 727934.4425169969, 541152.3066209739 727866.7224702355)",,,,,,
1496521809,1496521925,0,136433569,residential,,,False,True,83.1620287765336,"LINESTRING (540304.4731973703 726420.6527799171, 540287.2861704798 726400.4654685011, 540282.3023849804 726397.6318419297, 540277.968089852 726398.5904449105, 540273.2679392429 726400.974836153, 540268.578578715 726403.7240401745, 540264.0010724148 726404.6824672532, 540259.7892607257 726404.436200247, 540254.4175492049 726402.9730747653, 540247.1480761729 726396.4013061543, 540239.8801767527 726387.6628218964)",,,,,,
1496521809,1496521892,0,136433582,residential,,Akerele Street,False,True,54.048929580264804,"LINESTRING (540304.4731973703 726420.6527799171, 540317.2142609131 726412.9680001471, 540334.1873646812 726408.1163063153, 540355.0301076769 726402.7810328467)",,,,,,
1496521809,1496521849,0,744431842,residential,,Ajegunle Street,False,False,271.13769325752685,"LINESTRING (540304.4731973703 726420.6527799171, 540292.3131715647 726435.0481784715, 540274.6971973691 726457.4100354629, 540269.6325962036 726459.2967007864, 540259.6291907693 726457.3106342062, 540226.6578810731 726449.0509190434, 540200.3704454711 726446.9093183863, 540188.5959594508 726448.0393989265, 540179.6835675491 726450.7855434897, 540166.0145888533 726457.5300319849, 540148.8521698094 726464.3272625336, 540134.8989575267 726466.6717886664, 540120.9153383841 726465.2134856225, 540106.712355726 726461.3561612328, 540060.3719503814 726442.6401853457)",,,,,,
1496521879,1496521810,0,136433560,residential,,,False,True,148.94605060285855,"LINESTRING (540013.210630922 725295.4068208914, 540013.5828399821 725147.3297076098)",,,,,,
6810673610,1496521810,0,136433560,residential,,,False,False,39.98577652175946,"LINESTRING (540013.5673081913 725107.5770836708, 540013.5828399821 725147.3297076098)",,,,,,
6810673610,1496521818,0,136433560,residential,,,False,True,45.71232027517678,"LINESTRING (540013.5673081913 725107.5770836708, 540013.5558831795 725062.1313055648)",,,,,,
6810673610,6914112111,0,1254801427,residential,,,False,False,16.549947023606176,"LINESTRING (540013.5673081913 725107.5770836708, 539997.0065859265 725107.3108770231)",,,,,,
1496521812,1496521920,0,136433562,residential,,,False,True,101.44532782719358,"LINESTRING (540162.27413953 726097.122586557, 540141.9052397709 726195.925607942)",,,,,,
1496521841,1496521815,0,136433556,residential,,,False,True,45.82220569058381,"LINESTRING (540270.4955473052 726169.6867436781, 540256.0115751035 726126.4634574859)",,,,,,
1496521816,1496521885,0,136433549,residential,,,False,True,134.3138126148461,"LINESTRING (540104.6198733537 725732.9838706861, 539970.219882638 725735.2192711672)",,,,,,
1496521816,1496521846,0,586384050,residential,,,False,False,141.20668832460714,"LINESTRING (540104.6198733537 725732.9838706861, 540100.969547662 725873.3203788439)",,,,,,
1496521816,1496521846,1,136433549,residential,,,False,False,390.8293930743555,"LINESTRING (540104.6198733537 725732.9838706861, 540225.6847582288 725734.2323898615, 540230.525805319 725735.8056699495, 540232.3902759616 725741.124325225, 540232.9322855816 725771.1492306902, 540233.8139880277 725850.9867741934, 540232.255981913 725865.1356338237, 540226.9450801151 725871.200796001, 540217.2257983761 725873.6257674586, 540100.969547662 725873.3203788439)",,,,,,
1496521816,1496521881,0,586384050,residential,,,False,True,115.05747520872073,"LINESTRING (540104.6198733537 725732.9838706861, 540103.7519237931 725618.6004830077)",,,,,,
1496521885,1496521816,0,136433549,residential,,,False,False,134.3138126148461,"LINESTRING (539970.219882638 725735.2192711672, 540104.6198733537 725732.9838706861)",,,,,,
1496521881,1496521816,0,586384050,residential,,,False,False,115.05747520872073,"LINESTRING (540103.7519237931 725618.6004830077, 540104.6198733537 725732.9838706861)",,,,,,
1496521881,1496521833,0,136433561,residential,,,False,True,191.5812177853627,"LINESTRING (540103.7519237931 725618.6004830077, 539970.3943098679 725616.038923154, 539912.056569602 725614.9245645948)",,,,,,
1496521881,1496521884,0,586384050,residential,,,False,True,91.54129730190303,"LINESTRING (540103.7519237931 725618.6004830077, 540105.4346425722 725569.5742028588, 540105.3102334426 725527.621609437)",,,,,,
1496521818,1496521829,0,136433554,residential,,,False,False,104.93600690935727,"LINESTRING (540013.5558831795 725062.1313055648, 539908.5416754216 725061.2375769744)",,,,,,
1496521818,1496521835,0,136433554,residential,,,False,True,202.82389675261615,"LINESTRING (540013.5558831795 725062.1313055648, 540216.5310531957 725063.8479157069)",,,,,,
1496521818,6810673610,0,136433560,residential,,,False,False,45.71232027517678,"LINESTRING (540013.5558831795 725062.1313055648, 540013.5673081913 725107.5770836708)",,,,,,
5606072144,7370322858,0,788309902,residential,,,False,True,13.623929527795845,"LINESTRING (541344.4142077978 728165.9730084647, 541338.4869378018 728153.7752332913)",,,,,,
5606072144,11395419994,0,586759382,residential,,,False,False,68.41141513935732,"LINESTRING (541344.4142077978 728165.9730084647, 541360.7494248627 728156.1686676274, 541372.7733359211 728146.3058269606, 541385.9796128629 728137.107157141, 541398.7318701384 728128.9472919155, 541399.8814570125 728129.0918650312, 541401.0306542842 728129.7560089221)",,,,,,
5606072144,1496521865,0,"[98983545, 586759382]",residential,,Olorunfunmi Street,False,"[False, True]",105.24167688295799,"LINESTRING (541344.4142077978 728165.9730084647, 541328.0547531005 728163.860366533, 541277.7436609687 728091.1380653965)",,,,,,
5606072144,1496521825,0,"[1256496003, 788309902]",residential,,Olorunfunmi Street,False,"[False, True]",124.48769707444944,"LINESTRING (541344.4142077978 728165.9730084647, 541376.2052022542 728213.5320474893, 541387.972423091 728236.3909397639, 541413.8275974238 728268.347368921)",,,,,,
8919262298,8919262300,0,136432607,tertiary,,,False,False,27.71008129335159,"LINESTRING (539905.9841418501 725327.5317896337, 539906.0859159979 725355.0801131553)",,,,,,
8919262298,8919262299,0,964265111,residential,,,False,True,115.12845134410117,"LINESTRING (539905.9841418501 725327.5317896337, 539790.7657079612 725327.6037218171)",,,,,,
8919262298,1496521829,0,"[788307840, 136432607]","['tertiary', 'residential']",,,False,True,267.8799660311442,"LINESTRING (539905.9841418501 725327.5317896337, 539905.4766392574 725295.3733748713, 539908.5416754216 725061.2375769744)",,,,,,
5602679475,5602679447,0,586384047,residential,,,False,False,105.85529180491484,"LINESTRING (540100.0609492298 726013.5925506082, 540149.3998210392 726014.081543453, 540205.9906501939 726014.8964309974)",,,,,,
5602679475,5602679451,0,586384047,residential,,,False,True,193.80624143383366,"LINESTRING (540100.0609492298 726013.5925506082, 540015.1346676915 726014.2386154372, 539942.2144612857 726014.6723755776, 539906.1200332845 726013.7067046361)",,,,,,
5602679475,1496521846,0,586384050,residential,,,False,True,141.09835250239337,"LINESTRING (540100.0609492298 726013.5925506082, 540100.9091200756 725910.9725731891, 540100.969547662 725873.3203788439)",,,,,,
2400358799,13172416211,0,133882114,primary,,Ikorodu Road,True,False,17.254874565721806,"LINESTRING (541477.5320327852 727655.478230598, 541472.9566833818 727638.9369617864)",,,,,,
2400358799,13172416221,0,"[1433195982, 671841238, 1433195983]",busway,1,,True,False,959.9176452816492,"LINESTRING (541477.5320327852 727655.478230598, 541451.1945761604 727617.6513846938, 541422.6037629007 727577.3245021771, 541415.9776538919 727568.232571012, 541368.2145491638 727502.4765983672, 541334.4331982409 727454.949275423, 541294.9079814773 727401.0722881126, 541145.6885462534 727193.5748854992, 541084.8605994357 727109.2044300311, 541047.4780365428 727057.3633102579, 541018.598599269 727017.843456713, 540945.377182079 726919.1149998193, 540915.1361309263 726881.893578572)",,,yes,,,
13058017251,13057296280,0,"[1420862256, 1465194314, 1433195979]",primary,,Maryland-Opebi-Ojota Link Bridge,True,False,317.1230194500076,"LINESTRING (541318.8221020532 727501.4226128742, 541290.2182012625 727463.6052164469, 541281.0287920863 727452.5436523668, 541269.3657166992 727437.9537938961, 541252.4127282407 727416.1412714242, 541218.8698736147 727374.727455282, 541176.6365927737 727320.0968250568, 541169.4461086692 727311.6788444805, 541157.1981490358 727295.6293581949, 541144.5405822684 727280.3423443139, 541125.3519995054 727276.6136871089, 541110.3711148095 727278.5702797159)",,,yes,,,
13058017251,13058017255,0,1420948882,primary,,Maryland-Opebi-Ojota Link Bridge,True,False,87.99223285715892,"LINESTRING (541318.8221020532 727501.4226128742, 541315.0201191021 727485.4346747361, 541316.2175956491 727465.9019160571, 541324.2885288442 727449.9670739946, 541338.2699404057 727439.2434170758, 541352.8786741688 727432.278830711)",,,yes,,,
1496521865,1496521887,0,136433551,residential,,,False,False,79.5458785248117,"LINESTRING (541277.7436609687 728091.1380653965, 541212.4425490126 728136.36934126)",,,,,,
1496521865,1496521906,0,98983545,residential,,Olorunfunmi Street,False,False,259.08362476838056,"LINESTRING (541277.7436609687 728091.1380653965, 541227.7370445471 728010.2024043595, 541223.2232407511 728000.0176554369, 541223.9679794135 727994.5682440395, 541229.0198455938 727979.9908655098, 541237.4820862272 727958.0536032984, 541241.6531995666 727938.6225545728, 541240.7774492997 727912.2564401536, 541239.4650026059 727878.5275696391, 541235.6268815633 727851.7281109649)",,,,,,
1496521865,5606072144,0,"[98983545, 586759382]",residential,,Olorunfunmi Street,False,"[False, True]",105.24167688295799,"LINESTRING (541277.7436609687 728091.1380653965, 541328.0547531005 728163.860366533, 541344.4142077978 728165.9730084647)",,,,,,
1496521906,7370322789,0,136433572,residential,,,False,False,84.610286113071,"LINESTRING (541235.6268815633 727851.7281109649, 541152.3066209739 727866.7224702355)",,,,,,
1496521906,7370322790,0,98983545,residential,,Olorunfunmi Street,False,False,490.213810465391,"LINESTRING (541235.6268815633 727851.7281109649, 541236.5373457362 727846.4114799695, 541240.6866305756 727841.4178534392, 541295.8625438263 727810.0858373428, 541322.4057861364 727794.4964501236, 541323.7472734245 727789.345963093, 541323.4536972159 727782.7903059047, 541291.4719628345 727723.7785094904, 541288.6662322372 727720.8358622083, 541284.3545238153 727721.2637731645, 541231.4568664599 727751.2046127055, 541210.7866562542 727762.8961153245, 541148.38369321 727805.3106946598, 541133.3524656997 727815.6798615066, 541110.08117067 727831.7360685057, 541040.1071962871 727887.1786165545)",,,,,,
1496521906,1496521865,0,98983545,residential,,Olorunfunmi Street,False,True,259.08362476838056,"LINESTRING (541235.6268815633 727851.7281109649, 541239.4650026059 727878.5275696391, 541240.7774492997 727912.2564401536, 541241.6531995666 727938.6225545728, 541237.4820862272 727958.0536032984, 541229.0198455938 727979.9908655098, 541223.9679794135 727994.5682440395, 541223.2232407511 728000.0176554369, 541227.7370445471 728010.2024043595, 541277.7436609687 728091.1380653965)",,,,,,
1496521869,1496521887,0,1357146462,residential,,,False,True,65.32186923666733,"LINESTRING (541248.5290438592 728190.5201075983, 541212.4425490126 728136.36934126)",,,,,,
1496521877,5602679460,0,136433548,residential,2,Trailhead Pl.,False,False,18.793839229229224,"LINESTRING (540108.4531287029 725370.4484762104, 540108.1742819072 725389.1306793194)",,,,,40 mph,
1496521877,1496521882,0,136433552,residential,2,Trailhead Rd,False,False,341.29467171526096,"LINESTRING (540108.4531287029 725370.4484762104, 540450.0047433192 725373.0513425871)",,,,,40 mph,
1496521877,1496521882,1,136433548,residential,2,Trailhead Pl.,False,True,499.2180226243584,"LINESTRING (540108.4531287029 725370.4484762104, 540108.6383090509 725313.15221773, 540111.3522584324 725305.6922745062, 540118.1322573577 725301.41902114, 540212.6173056358 725292.6769079544, 540412.0546775628 725278.2518816707, 540441.4519291958 725276.6703926154, 540445.3205152364 725277.7344645192, 540448.745501076 725280.69961811, 540449.6049518762 725284.6246569768, 540450.0047433192 725373.0513425871)",,,,,40 mph,
6852884077,6852884071,0,136433551,residential,,,False,False,87.99209358599202,"LINESTRING (541120.6518190987 728199.8654265465, 541053.0435378894 728255.9177103784)",,,,,,
6852884077,1496521887,0,136433551,residential,,,False,True,111.8758879079964,"LINESTRING (541120.6518190987 728199.8654265465, 541141.4363105492 728182.9230012788, 541212.4425490126 728136.36934126)",,,,,,
6852884077,6852884081,0,731796700,residential,,,False,False,84.71291385877986,"LINESTRING (541120.6518190987 728199.8654265465, 541147.2275818725 728214.4884869413, 541158.4344634719 728218.0122357751, 541176.4628820624 728220.5129873728, 541200.7036148824 728223.6153348018)",,,,,,
1496521888,7370322789,0,136433572,residential,,,False,True,10.7805480159289,"LINESTRING (541142.0232307145 727869.9648908707, 541152.3066209739 727866.7224702355)",,,,,,
7370322789,1496521888,0,136433572,residential,,,False,False,10.7805480159289,"LINESTRING (541152.3066209739 727866.7224702355, 541142.0232307145 727869.9648908707)",,,,,,
7370322789,1496521906,0,136433572,residential,,,False,True,84.610286113071,"LINESTRING (541152.3066209739 727866.7224702355, 541235.6268815633 727851.7281109649)",,,,,,
7370322789,13504001799,0,"[788309891, 1471643422]",residential,,,False,"[False, True]",143.91992706795315,"LINESTRING (541152.3066209739 727866.7224702355, 541165.7430165954 727934.4425169969, 541165.7393992334 727939.295527419, 541164.6980488043 727942.2463560097, 541109.2752639527 727978.78507235)",,,,,,
1496521916,1496521890,0,"[8064881, 136433571]",residential,,"['Idiroko Estate', 'Adebisi Close']",False,"[False, True]",309.6174899358536,"LINESTRING (540229.8582925146 725635.0196673629, 540193.609425369 725496.0802601732, 540190.9786652316 725480.2922707489, 540190.4236092903 725468.2091043222, 540191.4019413028 725460.6705229668, 540193.6826715526 725456.062376079, 540197.5976588319 725454.1085375518, 540316.9979705147 725464.8409303242)",,,,,,
5604187631,1496521890,0,136433547,residential,,Yusuf Okunade Close,False,True,180.74775445220314,"LINESTRING (540291.830698212 725639.5750108532, 540301.2456079503 725630.0969425715, 540304.1384810928 725619.8513579902, 540305.8148437297 725610.2018413112, 540306.7286037512 725600.2643482145, 540306.0080122686 725587.8162537523, 540307.2098222924 725561.8386289529, 540309.0512537466 725538.0392416691, 540316.9979705147 725464.8409303242)",,,,,,
7370322790,7370322792,0,136433581,residential,,Ademola Alabi Street,False,True,22.844623569637623,"LINESTRING (541040.1071962871 727887.1786165545, 541023.7578744724 727871.3029792061)",,,,,,
7370322790,1496521906,0,98983545,residential,,Olorunfunmi Street,False,True,490.213810465391,"LINESTRING (541040.1071962871 727887.1786165545, 541110.08117067 727831.7360685057, 541133.3524656997 727815.6798615066, 541148.38369321 727805.3106946598, 541210.7866562542 727762.8961153245, 541231.4568664599 727751.2046127055, 541284.3545238153 727721.2637731645, 541288.6662322372 727720.8358622083, 541291.4719628345 727723.7785094904, 541323.4536972159 727782.7903059047, 541323.7472734245 727789.345963093, 541322.4057861364 727794.4964501236, 541295.8625438263 727810.0858373428, 541240.6866305756 727841.4178534392, 541236.5373457362 727846.4114799695, 541235.6268815633 727851.7281109649)",,,,,,
