osmid,y,x,street_count,highway,geometry
1496464770,726832.9074489924,538730.9468648661,3,,POINT (538730.9468648661 726832.9074489924)
1496464601,727615.1199359499,539038.1544458882,3,,POINT (539038.1544458882 727615.1199359499)
1496464739,727741.6399569052,539084.0199050456,4,,POINT (539084.0199050456 727741.6399569052)
10975633454,727571.0058851377,538794.3378219224,3,,POINT (538794.3378219224 727571.0058851377)
1496464623,727438.9896990097,538093.2313283642,3,,POINT (538093.2313283642 727438.9896990097)
1496464800,727419.9615586976,538040.6343319691,1,,POINT (538040.6343319691 727419.9615586976)
1496464757,727406.0475989102,538174.4962771225,3,,POINT (538174.4962771225 727406.0475989102)
1496464625,727519.7473611925,539390.9492276869,3,,POINT (539390.9492276869 727519.7473611925)
12154792147,727503.9668702302,539352.2463415224,3,,POINT (539352.2463415224 727503.9668702302)
6988082878,727646.8175355692,539339.6968597462,3,,POINT (539339.6968597462 727646.8175355692)
8919047375,727311.5331606264,538892.3115823453,3,,POINT (538892.3115823453 727311.5331606264)
1496464767,727192.0608520436,538980.1385530039,3,,POINT (538980.1385530039 727192.0608520436)
6818836655,727767.5114141091,539291.5556508526,3,,POINT (539291.5556508526 727767.5114141091)
7324966094,727418.0336092132,539499.8459900089,3,,POINT (539499.8459900089 727418.0336092132)
1496464657,726669.0193463025,538410.0127021305,3,,POINT (538410.0127021305 726669.0193463025)
7324590125,726674.4235701602,538407.8421662858,3,,POINT (538407.8421662858 726674.4235701602)
11976935111,726632.8353226443,538327.2688315611,3,,POINT (538327.2688315611 726632.8353226443)
1496464669,727430.3135434164,538810.7425287217,3,,POINT (538810.7425287217 727430.3135434164)
10975633460,727399.4683949188,538822.7587331979,3,,POINT (538822.7587331979 727399.4683949188)
12154792139,727465.1944824182,538894.2707132531,3,,POINT (538894.2707132531 727465.1944824182)
1496464671,727050.4043022192,538614.9386963425,4,,POINT (538614.9386963425 727050.4043022192)
7324737695,727015.1824203233,538628.3176768952,3,,POINT (538628.3176768952 727015.1824203233)
12706514431,727048.0460926776,538609.8329575616,1,,POINT (538609.8329575616 727048.0460926776)
10172804174,727184.3409124509,538959.095421157,3,,POINT (538959.095421157 727184.3409124509)
12522650856,727243.0920456754,538240.2860042775,3,,POINT (538240.2860042775 727243.0920456754)
10142693972,726843.6736107527,539726.9611938968,3,,POINT (539726.9611938968 726843.6736107527)
10564839862,726755.6491772425,539593.7340710422,1,,POINT (539593.7340710422 726755.6491772425)
10564870160,726885.7011965058,538536.2427550225,3,,POINT (538536.2427550225 726885.7011965058)
1496492300,728181.1097268034,539258.4509500226,3,,POINT (539258.4509500226 728181.1097268034)
1496492298,728014.5637209989,539139.2000645362,3,,POINT (539139.2000645362 728014.5637209989)
7324966096,727284.9505875405,539552.1755459282,3,,POINT (539552.1755459282 727284.9505875405)
9531599153,727769.1712993191,539013.1833278657,3,,POINT (539013.1833278657 727769.1712993191)
12154792111,727798.6208607923,539106.8519754984,1,,POINT (539106.8519754984 727798.6208607923)
4395533210,726557.5823398727,539064.6593718296,3,,POINT (539064.6593718296 726557.5823398727)
1496464754,727406.7717952365,539146.573134414,3,,POINT (539146.573134414 727406.7717952365)
5602716752,727291.8839243635,538219.3695559964,3,,POINT (538219.3695559964 727291.8839243635)
10789538634,727067.0819802792,539050.2487053185,3,,POINT (539050.2487053185 727067.0819802792)
10789486403,727209.8351871545,539056.2170299278,3,,POINT (539056.2170299278 727209.8351871545)
1496464826,726913.5195066758,538669.7785129119,3,,POINT (538669.7785129119 726913.5195066758)
7324758169,727341.8908910494,538847.4294731402,4,,POINT (538847.4294731402 727341.8908910494)
12154792141,727476.7772079306,538922.0213265603,3,,POINT (538922.0213265603 727476.7772079306)
10789538622,727025.6424252383,538946.781473173,3,,POINT (538946.781473173 727025.6424252383)
1496492364,728063.3751876694,538644.1449453933,3,,POINT (538644.1449453933 728063.3751876694)
1496492218,726759.6421353007,540558.115973846,1,,POINT (540558.115973846 726759.6421353007)
1496492409,726683.3714717993,540521.9776854838,3,,POINT (540521.9776854838 726683.3714717993)
1496492244,728084.4325912375,539655.1198719201,3,,POINT (539655.1198719201 728084.4325912375)
5602327886,727897.516095977,539788.0110615534,3,,POINT (539788.0110615534 727897.516095977)
1496492303,728142.6332403361,539682.7480855453,3,,POINT (539682.7480855453 728142.6332403361)
1496492416,727603.5652417685,539686.2970780847,3,,POINT (539686.2970780847 727603.5652417685)
1496492282,728064.8243159557,538913.1169466577,3,,POINT (538913.1169466577 728064.8243159557)
1496492273,727947.9935713401,538575.166558476,3,,POINT (538575.166558476 727947.9935713401)
1496492309,728023.9566462514,538930.8775738314,1,,POINT (538930.8775738314 728023.9566462514)
5604185887,728122.5309031802,538930.4764317569,1,,POINT (538930.4764317569 728122.5309031802)
1496492290,726869.6145139706,540119.0190972545,3,,POINT (540119.0190972545 726869.6145139706)
1496492505,726908.0766661698,540214.3515620368,3,,POINT (540214.3515620368 726908.0766661698)
1496492487,726582.100464073,540478.0084924909,3,,POINT (540478.0084924909 726582.100464073)
12720813290,727052.6832472363,539940.1496655014,3,,POINT (539940.1496655014 727052.6832472363)
1496492486,727150.3122023314,539885.8988762186,3,,POINT (539885.8988762186 727150.3122023314)
1496492311,728146.9764796094,539170.1368424317,3,,POINT (539170.1368424317 728146.9764796094)
9880367692,728333.5384037999,539531.2277822852,1,,POINT (539531.2277822852 728333.5384037999)
5602327902,728165.2106590121,539749.4361341586,1,,POINT (539749.4361341586 728165.2106590121)
1496492399,728113.6120161751,539183.6804598582,1,,POINT (539183.6804598582 728113.6120161751)
1496492341,728204.3005772282,539146.8480917419,1,,POINT (539146.8480917419 728204.3005772282)
1496492349,727124.897018193,540312.0412476984,3,,POINT (540312.0412476984 727124.897018193)
1496492383,727176.4839385999,540365.3768876132,1,,POINT (540365.3768876132 727176.4839385999)
1496513387,727103.0693730176,540289.0628558925,3,,POINT (540289.0628558925 727103.0693730176)
1496513370,727056.1612634114,540557.0472937521,3,,POINT (540557.0472937521 727056.1612634114)
1496492366,727609.3704802569,539703.8148406404,3,,POINT (539703.8148406404 727609.3704802569)
1496513207,726719.9996426023,540421.6595930242,3,,POINT (540421.6595930242 726719.9996426023)
5020212258,727572.7099017672,539699.2865838953,3,,POINT (539699.2865838953 727572.7099017672)
12718086981,727158.5738847754,539906.5324876255,1,,POINT (539906.5324876255 727158.5738847754)
1496492497,727072.6133888878,540258.2638172955,3,,POINT (540258.2638172955 727072.6133888878)
1496513389,726973.0294046307,540299.1623611927,3,,POINT (540299.1623611927 726973.0294046307)
1496513202,726537.1634569898,540007.1949911743,3,,POINT (540007.1949911743 726537.1634569898)
5602516422,726362.7966474678,539652.0212636434,3,,POINT (539652.0212636434 726362.7966474678)
5231558337,726604.0456270155,540085.4274546681,1,,POINT (540085.4274546681 726604.0456270155)
5602514885,726220.3328382695,539910.4815983415,3,,POINT (539910.4815983415 726220.3328382695)
1496513203,725461.1688852109,539531.7994805514,3,,POINT (539531.7994805514 725461.1688852109)
1496513321,725620.6217993018,539532.2605958016,3,,POINT (539532.2605958016 725620.6217993018)
5602448729,725515.9716480098,539754.7782366284,3,,POINT (539754.7782366284 725515.9716480098)
1496513361,725366.7521156468,539159.7236233337,3,,POINT (539159.7236233337 725366.7521156468)
1496513204,725700.1884030337,539910.8343460994,3,,POINT (539910.8343460994 725700.1884030337)
1496513317,725700.2926605981,539794.5221954698,3,,POINT (539794.5221954698 725700.2926605981)
1496521804,725870.8606662464,539909.5948005174,3,,POINT (539909.5948005174 725870.8606662464)
1496521833,725614.9245645948,539912.056569602,3,,POINT (539912.056569602 725614.9245645948)
5602540614,726763.8005073972,540439.7909925036,1,,POINT (540439.7909925036 726763.8005073972)
1496513324,727054.9679528628,540888.0892260993,3,,POINT (540888.0892260993 727054.9679528628)
1496513378,726917.5516045172,540789.4365310502,1,,POINT (540789.4365310502 726917.5516045172)
1496513215,725952.4885215492,539632.6811352473,3,,POINT (539632.6811352473 725952.4885215492)
5602514878,725699.463600609,539702.1342417147,3,,POINT (539702.1342417147 725699.463600609)
1496513217,725954.593424749,539793.1344787367,3,,POINT (539793.1344787367 725954.593424749)
1496513296,725951.1526205397,539526.8066616004,3,,POINT (539526.8066616004 725951.1526205397)
1496513253,725956.5663882536,539907.9410938807,3,,POINT (539907.9410938807 725956.5663882536)
1496513219,727195.473909926,540392.9340361403,1,,POINT (540392.9340361403 727195.473909926)
1496513225,726090.9678156953,539131.6512084097,3,,POINT (539131.6512084097 726090.9678156953)
5604185873,726122.6829203706,539130.6006656932,3,,POINT (539130.6006656932 726122.6829203706)
1496513277,726094.0761924989,539415.0255441,3,,POINT (539415.0255441 726094.0761924989)
5602448770,726078.573592819,538925.0171895174,4,,POINT (538925.0171895174 726078.573592819)
1496513227,726151.2265920434,540028.2023419989,1,,POINT (540028.2023419989 726151.2265920434)
1496513351,726150.8065031469,539905.6785133382,3,,POINT (539905.6785133382 726150.8065031469)
1496513235,725949.5049678871,539417.5274219635,3,,POINT (539417.5274219635 725949.5049678871)
5602448737,725916.7176141621,538965.6371293439,3,,POINT (538965.6371293439 725916.7176141621)
1496513242,726243.8306406002,539642.7538543566,3,,POINT (539642.7538543566 726243.8306406002)
9395987120,726242.9530162906,539590.3974387627,3,,POINT (539590.3974387627 726242.9530162906)
5602514904,726344.9570114231,539671.0930350823,3,,POINT (539671.0930350823 726344.9570114231)
5602514881,726177.8447780195,539611.1613179479,3,,POINT (539611.1613179479 726177.8447780195)
1496513251,727167.2837762089,540918.1640681871,3,,POINT (540918.1640681871 727167.2837762089)
1496513349,727193.3254073024,540749.1589360755,4,,POINT (540749.1589360755 727193.3254073024)
1496513287,727211.7046384708,540907.4189537145,1,,POINT (540907.4189537145 727211.7046384708)
5602679451,726013.7067046361,539906.1200332845,3,,POINT (539906.1200332845 726013.7067046361)
9406758916,727027.2176785076,540614.0126901285,3,,POINT (540614.0126901285 727027.2176785076)
1496513267,724960.7400830565,539909.2994361935,3,,POINT (539909.2994361935 724960.7400830565)
1496521829,725061.2375769744,539908.5416754216,3,,POINT (539908.5416754216 725061.2375769744)
1496513394,726122.5420154157,539415.0826659088,3,,POINT (539415.0826659088 726122.5420154157)
1496513279,725872.2997457628,538744.7194580397,3,,POINT (538744.7194580397 725872.2997457628)
1496513341,725841.4983790581,538771.9257161568,3,,POINT (538771.9257161568 725841.4983790581)
1496513316,726049.3484529898,538724.9063712971,3,,POINT (538724.9063712971 726049.3484529898)
13550964525,726966.6606901383,540959.5697521614,3,,POINT (540959.5697521614 726966.6606901383)
1496513290,726350.6637827876,539411.614768777,4,,POINT (539411.614768777 726350.6637827876)
5602514876,726351.879276735,539472.9365175503,4,,POINT (539472.9365175503 726351.879276735)
1496513396,726393.5003934941,539411.263668314,1,,POINT (539411.263668314 726393.5003934941)
1496513305,726239.808715112,539413.296689793,3,,POINT (539413.296689793 726239.808715112)
1496513348,726191.3647682401,539129.4466097758,3,,POINT (539129.4466097758 726191.3647682401)
1496513300,725624.0308298002,539723.5912500883,3,,POINT (539723.5912500883 725624.0308298002)
5602516429,726240.9906539575,539474.0768847176,4,,POINT (539474.0768847176 726240.9906539575)
1496513318,726195.5904778581,539413.9362031291,3,,POINT (539413.9362031291 726195.5904778581)
1496513319,726186.1499650218,539414.186137025,3,,POINT (539414.186137025 726186.1499650218)
5602516427,726189.3554813411,539475.7719724282,4,,POINT (539475.7719724282 726189.3554813411)
13545088872,727095.2060111619,540916.5923315593,3,,POINT (540916.5923315593 727095.2060111619)
5602593082,727092.1803307815,540831.3386909824,3,,POINT (540831.3386909824 727092.1803307815)
1496513366,725846.9079507199,538808.9789231911,3,,POINT (538808.9789231911 725846.9079507199)
1496513343,725803.4619732801,538791.5642616986,3,,POINT (538791.5642616986 725803.4619732801)
1496513346,726908.8108128351,540508.3807155526,1,,POINT (540508.3807155526 726908.8108128351)
1496513379,726851.9508370364,540455.2588308029,3,,POINT (540455.2588308029 726851.9508370364)
7370322872,727260.037745018,540670.3986725925,3,,POINT (540670.3986725925 727260.037745018)
7370322866,727259.1856501859,540789.2287269912,1,,POINT (540789.2287269912 727259.1856501859)
1496513364,726069.4442020728,539905.8587612497,3,,POINT (539905.8587612497 726069.4442020728)
1496513356,727175.467637282,540788.1076176012,1,,POINT (540788.1076176012 727175.467637282)
10044154204,725420.818059525,539156.2803966047,1,,POINT (539156.2803966047 725420.818059525)
5602514912,726104.5155808061,539575.2956106106,3,,POINT (539575.2956106106 726104.5155808061)
7330562143,727034.3918008469,540598.4530751499,3,,POINT (540598.4530751499 727034.3918008469)
11399352317,726971.0451647373,540473.3461081075,3,,POINT (540473.3461081075 726971.0451647373)
1496513374,727102.892389571,540921.1412878836,1,,POINT (540921.1412878836 727102.892389571)
13344478536,726843.9296043838,540476.4792591631,1,,POINT (540476.4792591631 726843.9296043838)
12721863361,727107.4878540676,540284.4055006877,1,,POINT (540284.4055006877 727107.4878540676)
5602593085,726961.0908002952,540390.7063269755,1,,POINT (540390.7063269755 726961.0908002952)
1496513393,725522.3535040396,539913.1624449083,4,,POINT (539913.1624449083 725522.3535040396)
5602679469,725380.0084643669,539906.1674651193,3,,POINT (539906.1674651193 725380.0084643669)
5602679452,725525.4295060139,540039.6324762448,3,,POINT (540039.6324762448 725525.4295060139)
5602516424,726115.7754223589,539475.5591129821,3,,POINT (539475.5591129821 726115.7754223589)
1496521789,724965.2410406324,540217.6970505654,3,,POINT (540217.6970505654 724965.2410406324)
1496521835,725063.8479157069,540216.5310531957,3,,POINT (540216.5310531957 725063.8479157069)
1496521790,728154.4730428963,541029.096996002,3,,POINT (541029.096996002 728154.4730428963)
6852884084,728167.4050614873,541011.5545518557,1,,POINT (541011.5545518557 728167.4050614873)
1496521808,728064.6671301312,541166.077076904,3,,POINT (541166.077076904 728064.6671301312)
6852884082,728090.3777582154,540984.2512227958,1,,POINT (540984.2512227958 728090.3777582154)
1496521791,725149.8415176417,540215.517918819,3,,POINT (540215.517918819 725149.8415176417)
1496521810,725147.3297076098,540013.5828399821,3,,POINT (540013.5828399821 725147.3297076098)
5231558357,725281.9535949954,540212.2381487957,1,,POINT (540212.2381487957 725281.9535949954)
1496521792,726323.2499326589,540228.4518023517,3,,POINT (540228.4518023517 726323.2499326589)
1496521894,726302.0460231716,540318.2015786433,3,,POINT (540318.2015786433 726302.0460231716)
1496521925,726387.6628218964,540239.8801767527,3,,POINT (540239.8801767527 726387.6628218964)
1496521852,726015.7098305508,540472.7624295313,3,,POINT (540472.7624295313 726015.7098305508)
1496521795,725668.0851577993,540443.7200485066,1,,POINT (540443.7200485066 725668.0851577993)
1496521834,725666.4996287544,540391.8057839811,3,,POINT (540391.8057839811 725666.4996287544)
1496521796,728310.660854383,541246.1841100022,3,,POINT (541246.1841100022 728310.660854383)
1496521805,728353.1130498013,541293.4002433572,3,,POINT (541293.4002433572 728353.1130498013)
1496521923,728400.1302004119,541177.0363952483,1,,POINT (541177.0363952483 728400.1302004119)
6948804107,728351.914373731,541153.8021914271,1,,POINT (541153.8021914271 728351.914373731)
1496521801,728364.6134306276,541283.2876311075,3,,POINT (541283.2876311075 728364.6134306276)
1496521876,728399.999269352,541327.2478422468,1,,POINT (541327.2478422468 728399.999269352)
1496521803,728438.668811798,541224.0343271971,1,,POINT (541224.0343271971 728438.668811798)
1496521846,725873.3203788439,540100.969547662,4,,POINT (540100.969547662 725873.3203788439)
1496521887,728136.36934126,541212.4425490126,4,,POINT (541212.4425490126 728136.36934126)
13504001799,727978.78507235,541109.2752639527,3,,POINT (541109.2752639527 727978.78507235)
1496521809,726420.6527799171,540304.4731973703,3,,POINT (540304.4731973703 726420.6527799171)
1496521879,725295.4068208914,540013.210630922,1,,POINT (540013.210630922 725295.4068208914)
6810673610,725107.5770836708,540013.5673081913,3,,POINT (540013.5673081913 725107.5770836708)
1496521812,726097.122586557,540162.27413953,1,,POINT (540162.27413953 726097.122586557)
1496521841,726169.6867436781,540270.4955473052,1,,POINT (540270.4955473052 726169.6867436781)
1496521816,725732.9838706861,540104.6198733537,4,,POINT (540104.6198733537 725732.9838706861)
1496521885,725735.2192711672,539970.219882638,1,,POINT (539970.219882638 725735.2192711672)
1496521881,725618.6004830077,540103.7519237931,3,,POINT (540103.7519237931 725618.6004830077)
1496521818,725062.1313055648,540013.5558831795,3,,POINT (540013.5558831795 725062.1313055648)
5606072144,728165.9730084647,541344.4142077978,4,,POINT (541344.4142077978 728165.9730084647)
8919262298,725327.5317896337,539905.9841418501,3,,POINT (539905.9841418501 725327.5317896337)
5602679475,726013.5925506082,540100.0609492298,3,,POINT (540100.0609492298 726013.5925506082)
2400358799,727655.478230598,541477.5320327852,4,,POINT (541477.5320327852 727655.478230598)
13058017251,727501.4226128742,541318.8221020532,3,,POINT (541318.8221020532 727501.4226128742)
1496521865,728091.1380653965,541277.7436609687,3,,POINT (541277.7436609687 728091.1380653965)
1496521906,727851.7281109649,541235.6268815633,3,,POINT (541235.6268815633 727851.7281109649)
1496521869,728190.5201075983,541248.5290438592,1,,POINT (541248.5290438592 728190.5201075983)
1496521877,725370.4484762104,540108.4531287029,3,,POINT (540108.4531287029 725370.4484762104)
6852884077,728199.8654265465,541120.6518190987,3,,POINT (541120.6518190987 728199.8654265465)
1496521888,727869.9648908707,541142.0232307145,1,,POINT (541142.0232307145 727869.9648908707)
7370322789,727866.7224702355,541152.3066209739,3,,POINT (541152.3066209739 727866.7224702355)
1496521916,725635.0196673629,540229.8582925146,1,,POINT (540229.8582925146 725635.0196673629)
5604187631,725639.5750108532,540291.830698212,1,,POINT (540291.830698212 725639.5750108532)
7370322790,727887.1786165545,541040.1071962871,3,,POINT (541040.1071962871 727887.1786165545)
6911024281,726811.8044090715,535536.8908320859,3,,POINT (535536.8908320859 726811.8044090715)
2246437974,726847.8130936539,535577.0966799512,3,,POINT (535577.0966799512 726847.8130936539)
11336900843,727019.9404645179,535587.4881259511,4,,POINT (535587.4881259511 727019.9404645179)
2246438002,726847.8996618413,535436.422323448,3,,POINT (535436.422323448 726847.8996618413)
6911057985,726807.2398598274,535469.5800951158,3,,POINT (535469.5800951158 726807.2398598274)
2325105313,731369.7753254984,540443.3330372479,3,,POINT (540443.3330372479 731369.7753254984)
2961709342,732903.8959968647,540328.0174035804,3,,POINT (540328.0174035804 732903.8959968647)
4570738214,727644.2341954209,541490.3862216988,3,,POINT (541490.3862216988 727644.2341954209)
13172416253,727605.9911560041,541469.2338130081,4,,POINT (541469.2338130081 727605.9911560041)
13172416211,727638.9369617864,541472.9566833818,3,,POINT (541472.9566833818 727638.9369617864)
2792118422,733994.1045009639,538725.0124736031,1,,POINT (538725.0124736031 733994.1045009639)
2792118432,733936.0098647149,538627.9590395433,3,,POINT (538627.9590395433 733936.0098647149)
9889383589,733875.9010046019,538652.9493509731,1,,POINT (538652.9493509731 733875.9010046019)
2792118435,733933.4762090743,538593.5731881115,3,,POINT (538593.5731881115 733933.4762090743)
13284211660,733980.0355017501,538589.196333523,1,,POINT (538589.196333523 733980.0355017501)
2961698408,732731.543278359,540254.4703649456,3,,POINT (540254.4703649456 732731.543278359)
2961709170,732724.4328979596,540296.6459299439,3,,POINT (540296.6459299439 732724.4328979596)
2961709136,732541.8050974262,540170.5449387119,3,,POINT (540170.5449387119 732541.8050974262)
2961698419,732956.7143062954,540356.5857515801,2,,POINT (540356.5857515801 732956.7143062954)
2961708533,731433.483295724,540337.6311902036,3,,POINT (540337.6311902036 731433.483295724)
2961709220,731425.1579559171,540336.0676197943,3,,POINT (540336.0676197943 731425.1579559171)
13133595818,731444.3327653077,540449.4574100578,2,,POINT (540449.4574100578 731444.3327653077)
2961708556,729519.8586951145,541483.2938929247,3,,POINT (541483.2938929247 729519.8586951145)
5616815734,729927.3579347926,541174.6024252147,3,,POINT (541174.6024252147 729927.3579347926)
2961708576,732524.4266787898,540169.9718048179,3,,POINT (540169.9718048179 732524.4266787898)
2961709149,732507.0426133893,540161.683073821,4,,POINT (540161.683073821 732507.0426133893)
2961708579,731432.2238039403,540353.7047576013,3,,POINT (540353.7047576013 731432.2238039403)
2961708628,729494.0938595346,541780.8449251031,3,,POINT (541780.8449251031 729494.0938595346)
2961708839,729515.3250681324,541511.0661735972,3,,POINT (541511.0661735972 729515.3250681324)
2961709222,729490.640768482,541775.5413860283,3,,POINT (541775.5413860283 729490.640768482)
2961708909,732085.8054911254,540180.1307898086,3,,POINT (540180.1307898086 732085.8054911254)
2961708929,732492.9867618486,540169.5195012073,3,,POINT (540169.5195012073 732492.9867618486)
2961708914,732508.0102700756,540169.7406360422,3,,POINT (540169.7406360422 732508.0102700756)
2961708918,732806.9626490957,540320.3288935943,3,,POINT (540320.3288935943 732806.9626490957)
8921473557,732697.735426228,540145.3717507106,1,,POINT (540145.3717507106 732697.735426228)
2961709139,729506.5613337182,541499.9077427821,3,,POINT (541499.9077427821 729506.5613337182)
2961709156,729509.42480993,541500.3146023918,4,,POINT (541500.3146023918 729509.42480993)
5610846121,732495.7098815,540068.6730450776,3,,POINT (540068.6730450776 732495.7098815)
2961709214,732491.8265245312,540155.1061013001,4,,POINT (540155.1061013001 732491.8265245312)
2961709157,731418.5440293326,540346.750724688,3,,POINT (540346.750724688 731418.5440293326)
5616502241,729192.79763226,541999.0249116272,3,,POINT (541999.0249116272 729192.79763226)
2961708614,732926.3005205928,540353.4909622722,2,,POINT (540353.4909622722 732926.3005205928)
3969784380,733451.8409249817,538113.4099074574,3,,POINT (538113.4099074574 733451.8409249817)
3970081414,733444.2272310657,538117.7040210761,3,,POINT (538117.7040210761 733444.2272310657)
5618757543,733336.2658262259,537860.5710655178,3,,POINT (537860.5710655178 733336.2658262259)
3969808585,733489.1287173413,538050.2455388572,4,,POINT (538050.2455388572 733489.1287173413)
5618799859,733502.1765193595,537991.2210700153,2,,POINT (537991.2210700153 733502.1765193595)
5608576912,733580.394318055,538063.4244195633,3,,POINT (538063.4244195633 733580.394318055)
3970081419,733483.9873307988,538048.8674022782,3,,POINT (538048.8674022782 733483.9873307988)
8886642918,733456.9709602284,538130.2521103892,3,,POINT (538130.2521103892 733456.9709602284)
8886642919,733456.3078009038,538114.5342740383,3,,POINT (538114.5342740383 733456.3078009038)
3970081423,733501.1169896066,537961.7970025232,2,,POINT (537961.7970025232 733501.1169896066)
4233384944,728088.4159832757,540180.1514730459,3,,POINT (540180.1514730459 728088.4159832757)
4395533207,726789.6915285089,538361.452757315,3,,POINT (538361.452757315 726789.6915285089)
9523577821,726767.953558908,538450.5048102174,1,,POINT (538450.5048102174 726767.953558908)
10142693983,726602.7094220832,539176.8140753751,3,,POINT (539176.8140753751 726602.7094220832)
13729074942,726676.9142684996,539060.0646670498,1,,POINT (539060.0646670498 726676.9142684996)
4395533211,726744.1265099712,539325.0943442186,1,,POINT (539325.0943442186 726744.1265099712)
11976935100,726731.2669757188,539274.2614577345,3,,POINT (539274.2614577345 726731.2669757188)
4403429841,728319.4397905765,540727.1363658961,1,,POINT (540727.1363658961 728319.4397905765)
4403429846,728064.9452584997,540825.9879117578,3,,POINT (540825.9879117578 728064.9452584997)
4403429848,728059.0098041869,540767.3799131889,1,,POINT (540767.3799131889 728059.0098041869)
5602361259,727999.086770559,540863.169615339,1,,POINT (540863.169615339 727999.086770559)
5602361252,727917.7956909251,540885.0740468123,1,,POINT (540885.0740468123 727917.7956909251)
4403429863,727787.7184553508,540784.9583520696,1,,POINT (540784.9583520696 727787.7184553508)
4403429864,727715.7779204267,540594.4813535258,3,,POINT (540594.4813535258 727715.7779204267)
13264930961,727688.3483557173,540545.4069602892,3,,POINT (540545.4069602892 727688.3483557173)
4403429865,727648.9970112315,540640.2532798736,1,,POINT (540640.2532798736 727648.9970112315)
4403429877,729057.5612152166,540860.6281320365,3,,POINT (540860.6281320365 729057.5612152166)
4403429880,728903.3199678111,540702.9158893785,3,,POINT (540702.9158893785 728903.3199678111)
4403429881,728935.5452840325,540674.128057091,1,,POINT (540674.128057091 728935.5452840325)
4403430104,728795.0660763428,540709.3742902303,3,,POINT (540709.3742902303 728795.0660763428)
4403430090,728927.8884264752,540469.2478825222,3,,POINT (540469.2478825222 728927.8884264752)
4403430091,728873.1904290603,540394.7136716219,3,,POINT (540394.7136716219 728873.1904290603)
4403430102,728779.4415344949,540688.6252372676,3,,POINT (540688.6252372676 728779.4415344949)
9387445265,728782.4247533272,540536.3677233573,1,,POINT (540536.3677233573 728782.4247533272)
4403430092,729007.2761736704,540278.3876693145,1,,POINT (540278.3876693145 729007.2761736704)
4403430098,729016.3990017378,540387.8875988468,1,,POINT (540387.8875988468 729016.3990017378)
4403430103,728624.5727701387,540533.6647717605,1,,POINT (540533.6647717605 728624.5727701387)
4403430106,728787.8033711831,540844.2792162423,1,,POINT (540844.2792162423 728787.8033711831)
4403430113,728630.4002018785,541236.9908648023,3,,POINT (541236.9908648023 728630.4002018785)
4403430116,728605.7705248595,541296.3838796413,3,,POINT (541296.3838796413 728605.7705248595)
4403430120,728534.2527938284,541686.8887794456,1,,POINT (541686.8887794456 728534.2527938284)
4411834877,733319.3143589165,539652.1758576414,1,,POINT (539652.1758576414 733319.3143589165)
4415335151,729449.4986344774,539824.1122590877,1,,POINT (539824.1122590877 729449.4986344774)
4415335155,729720.8934607693,539643.1762753429,1,,POINT (539643.1762753429 729720.8934607693)
4415335156,729792.6234441261,539668.4724163204,1,,POINT (539668.4724163204 729792.6234441261)
4537825088,735287.6843459815,538916.2364009554,1,,POINT (538916.2364009554 735287.6843459815)
4537826893,735094.5709234875,539072.9443224441,1,,POINT (539072.9443224441 735094.5709234875)
4537826897,734891.8398771157,539012.6492991515,1,,POINT (539012.6492991515 734891.8398771157)
10696030226,734974.2720515927,538962.264564846,3,,POINT (538962.264564846 734974.2720515927)
4537826901,735031.3183012677,538967.8500786318,1,,POINT (538967.8500786318 735031.3183012677)
4537826912,734231.8257957,538648.3209450576,1,,POINT (538648.3209450576 734231.8257957)
4537826919,734479.756407552,538969.8677925601,1,,POINT (538969.8677925601 734479.756407552)
4537826921,734089.6984953228,539397.0662848143,1,,POINT (539397.0662848143 734089.6984953228)
13172416255,727640.7885840003,541494.9876314142,6,,POINT (541494.9876314142 727640.7885840003)
13172416248,727676.5753414347,541513.278646695,4,,POINT (541513.278646695 727676.5753414347)
5231558446,728708.0973206729,537866.6207035016,3,,POINT (537866.6207035016 728708.0973206729)
4570738278,728761.4773341343,537781.6737126746,3,,POINT (537781.6737126746 728761.4773341343)
4570738277,728687.5271225347,537757.4152706334,1,,POINT (537757.4152706334 728687.5271225347)
5567206918,728798.5775803135,537766.6803903842,1,,POINT (537766.6803903842 728798.5775803135)
4570738288,728677.2608711338,538164.2099876872,3,,POINT (538164.2099876872 728677.2608711338)
10044020823,728677.1177657589,538037.0267335236,1,,POINT (538037.0267335236 728677.1177657589)
4570738491,729286.7177949854,537539.0657827933,1,,POINT (537539.0657827933 729286.7177949854)
5026796594,728456.7237399513,539054.1193666854,3,,POINT (539054.1193666854 728456.7237399513)
5026796615,728483.9692970281,539016.8900850653,3,,POINT (539016.8900850653 728483.9692970281)
5573963504,728726.0473593109,538310.9703693143,1,,POINT (538310.9703693143 728726.0473593109)
5092987807,728714.5762889611,537884.0825335148,3,,POINT (537884.0825335148 728714.5762889611)
5575961570,728714.563883092,537882.1148221956,3,,POINT (537882.1148221956 728714.563883092)
5092987818,728667.8260339926,537851.7688325304,3,,POINT (537851.7688325304 728667.8260339926)
5575961572,728683.749335074,537874.5525173555,3,,POINT (537874.5525173555 728683.749335074)
5231558466,728671.8456106647,537893.7846636815,3,,POINT (537893.7846636815 728671.8456106647)
5100176800,731021.1673586338,540310.7404587782,1,,POINT (540310.7404587782 731021.1673586338)
5573319727,731197.5603995064,540180.570317497,3,,POINT (540180.570317497 731197.5603995064)
